"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
635,178.98,"Private room","False","True",2,"True",1,0,10,98,1,4.3147196671893,0.706446052210207,266.006716481295,18.4911639374385,562.685169128259,10.0710840837828,-0.132,51.547
636,399.59,"Entire home/apt","False","False",3,"False",0,0,9,96,1,9.11411156497954,3.83615470093408,144.425775537467,10.0395987273606,282.105283884297,5.04919303076668,-0.01351,51.46778
637,148.17,"Private room","False","True",2,"False",0,1,9,85,1,5.58388186350004,0.269654789796865,229.577341335131,15.9588160445854,486.533145499052,8.70809555094459,-0.05222,51.52598
638,148.17,"Private room","False","True",2,"False",0,1,8,83,1,5.59530090948667,0.279280134962088,229.031152637114,15.9208483387718,485.215068096084,8.68450426209865,-0.05205,51.52599
639,354.19,"Entire home/apt","False","False",3,"False",1,0,9,100,2,8.33793729379992,3.94772170880281,149.258452002628,10.3755369095087,296.086500890212,5.29943245377889,-0.02923,51.46531
640,567.04,"Entire home/apt","False","False",5,"False",0,1,10,100,1,1.48312297499187,0.0915856711834235,581.905818500903,40.4505421080454,1440.23249659282,25.7776521742242,-0.13572,51.52063
641,193.33,"Private room","False","True",2,"True",0,0,9,94,1,1.84712735981757,0.378865406261249,559.689971089446,38.9062319420153,874.84723420919,15.6582411259133,-0.10653,51.49812
642,451.09,"Entire home/apt","False","False",4,"False",1,0,10,93,2,5.87801418574119,0.476503013081387,213.826493804626,14.8639132252401,455.408639024382,8.15102111754825,-0.05025,51.52994
643,182.98,"Private room","False","True",2,"True",1,0,10,99,1,5.85980430942315,0.452226818313289,214.867375371157,14.9362689609929,457.301549700157,8.18490092036651,-0.05033,51.52965
644,127.47,"Private room","False","True",2,"True",0,0,10,99,1,5.69450657678071,1.26598325540772,205.686515038058,14.298071566011,451.386491716351,8.07903168907389,-0.18406,51.47127
